chr	bin_start	bin_end	bin_len	chr_ind	bin_ind	mappability_score
chr4	20000000	21000000	1000000	4	559	0.926233
chr4	21000000	22000000	1000000	4	560	0.8917
chr4	22000000	23000000	1000000	4	561	0.945356
chr4	23000000	24000000	1000000	4	562	0.923051
chr4	24000000	25000000	1000000	4	563	0.932251
chr4	25000000	26000000	1000000	4	564	0.910766
chr4	26000000	27000000	1000000	4	565	0.933216
chr4	27000000	28000000	1000000	4	566	0.950656
chr4	28000000	29000000	1000000	4	567	0.943237
chr4	29000000	30000000	1000000	4	568	0.950674
chr4	30000000	31000000	1000000	4	569	0.924865
chr4	31000000	32000000	1000000	4	570	0.954868
chr4	32000000	33000000	1000000	4	571	0.981277
chr4	33000000	34000000	1000000	4	572	0.989115
chr4	34000000	35000000	1000000	4	573	0.941698
chr4	35000000	36000000	1000000	4	574	0.91277
chr4	36000000	37000000	1000000	4	575	0.959337
chr4	37000000	38000000	1000000	4	576	0.940135
chr4	38000000	39000000	1000000	4	577	0.923983
chr4	39000000	40000000	1000000	4	578	0.922767
chr4	40000000	41000000	1000000	4	579	0.944707
chr4	41000000	42000000	1000000	4	580	0.789301
chr4	42000000	43000000	1000000	4	581	0.228056
chr4	43000000	44000000	1000000	4	582	0.969523
chr4	44000000	45000000	1000000	4	583	0.977271
chr4	45000000	46000000	1000000	4	584	0.977271
chr4	46000000	47000000	1000000	4	585	0.981662
chr4	47000000	48000000	1000000	4	586	0.983917
chr4	48000000	49000000	1000000	4	587	0.970413
chr4	49000000	50000000	1000000	4	588	0.932731
chr4	50000000	51000000	1000000	4	589	0.922531
chr4	51000000	52000000	1000000	4	590	0.922111
chr4	52000000	53000000	1000000	4	591	0.933891
chr4	53000000	54000000	1000000	4	592	0.946666
chr4	54000000	55000000	1000000	4	593	0.928412
chr4	55000000	56000000	1000000	4	594	0.976478
chr4	56000000	57000000	1000000	4	595	0.958659
chr4	57000000	58000000	1000000	4	596	0.984685
chr4	58000000	59000000	1000000	4	597	0.962219
chr4	59000000	60000000	1000000	4	598	0.975112
chr4	60000000	61000000	1000000	4	599	0.244927
chr4	61000000	62000000	1000000	4	600	0.367465
chr4	62000000	63000000	1000000	4	601	0.934578
chr4	63000000	64000000	1000000	4	602	0.982494
chr4	64000000	65000000	1000000	4	603	0.92537
chr4	65000000	66000000	1000000	4	604	0.951217
chr4	66000000	67000000	1000000	4	605	0.92769
chr4	67000000	68000000	1000000	4	606	0.94623
chr4	68000000	69000000	1000000	4	607	0.954234
chr4	69000000	70000000	1000000	4	608	0.917434
chr4	70000000	71000000	1000000	4	609	0.942328
chr4	71000000	72000000	1000000	4	610	0.930376
chr4	72000000	73000000	1000000	4	611	0.933921
chr4	73000000	74000000	1000000	4	612	0.793824
chr4	74000000	75000000	1000000	4	613	0.909828
chr4	75000000	76000000	1000000	4	614	0.936703
chr4	76000000	77000000	1000000	4	615	0.970086
chr4	77000000	78000000	1000000	4	616	0.958776
chr4	78000000	79000000	1000000	4	617	0.948648
chr4	79000000	80000000	1000000	4	618	0.934275
chr4	80000000	81000000	1000000	4	619	0.92846
chr4	81000000	82000000	1000000	4	620	0.90851
chr4	82000000	83000000	1000000	4	621	0.960374
chr4	83000000	84000000	1000000	4	622	0.939232
chr4	84000000	85000000	1000000	4	623	0.982205
chr4	85000000	86000000	1000000	4	624	0.955523
chr4	86000000	87000000	1000000	4	625	0.959354
chr4	87000000	88000000	1000000	4	626	0.947951
chr4	88000000	89000000	1000000	4	627	0.905974
chr4	89000000	90000000	1000000	4	628	0.926068
chr4	90000000	91000000	1000000	4	629	0.912087
chr4	91000000	92000000	1000000	4	630	0.918818
chr4	92000000	93000000	1000000	4	631	0.930603
chr4	93000000	94000000	1000000	4	632	0.928439
chr4	94000000	95000000	1000000	4	633	0.940239
chr4	95000000	96000000	1000000	4	634	0.964737
chr4	96000000	97000000	1000000	4	635	0.931879
chr4	97000000	98000000	1000000	4	636	0.986758
chr4	98000000	99000000	1000000	4	637	0.971532
chr4	99000000	100000000	1000000	4	638	0.961931
chr4	100000000	101000000	1000000	4	639	0.945652
chr4	101000000	102000000	1000000	4	640	0.937018
chr4	102000000	103000000	1000000	4	641	0.970199
chr4	103000000	104000000	1000000	4	642	0.959946
chr4	104000000	105000000	1000000	4	643	0.975392
chr4	105000000	106000000	1000000	4	644	0.953187
chr4	106000000	107000000	1000000	4	645	0.983498
chr4	107000000	108000000	1000000	4	646	0.977373
chr4	108000000	109000000	1000000	4	647	0.965323
chr4	109000000	110000000	1000000	4	648	0.958805
chr4	110000000	111000000	1000000	4	649	0.920748
chr4	111000000	112000000	1000000	4	650	0.924619
chr4	112000000	113000000	1000000	4	651	0.944792
chr4	113000000	114000000	1000000	4	652	0.940132
chr4	114000000	115000000	1000000	4	653	0.963301
chr4	115000000	116000000	1000000	4	654	0.899365
chr4	116000000	117000000	1000000	4	655	0.978421
chr4	117000000	118000000	1000000	4	656	0.977333
chr4	118000000	119000000	1000000	4	657	0.959461
chr4	119000000	120000000	1000000	4	658	0.973385
chr4	120000000	121000000	1000000	4	659	0.980346
chr4	121000000	122000000	1000000	4	660	0.567248
chr4	122000000	123000000	1000000	4	661	0.559236
chr4	123000000	124000000	1000000	4	662	0.968729
chr4	124000000	125000000	1000000	4	663	0.988813
chr4	125000000	126000000	1000000	4	664	0.993457
chr4	126000000	127000000	1000000	4	665	0.982089
chr4	127000000	128000000	1000000	4	666	0.989963
chr4	128000000	129000000	1000000	4	667	0.983726
chr4	129000000	130000000	1000000	4	668	0.991889
chr4	130000000	131000000	1000000	4	669	0.987813
chr4	131000000	132000000	1000000	4	670	0.994915
chr4	132000000	133000000	1000000	4	671	0.985167
chr4	133000000	134000000	1000000	4	672	0.987186
chr4	134000000	135000000	1000000	4	673	0.988088
chr4	135000000	136000000	1000000	4	674	0.98742
chr4	136000000	137000000	1000000	4	675	0.995185
chr4	137000000	138000000	1000000	4	676	0.974243
chr4	138000000	139000000	1000000	4	677	0.993772
chr4	139000000	140000000	1000000	4	678	0.992834
chr4	140000000	141000000	1000000	4	679	0.986798
chr4	141000000	142000000	1000000	4	680	0.987779
chr4	142000000	143000000	1000000	4	681	0.983616
chr4	143000000	144000000	1000000	4	682	0.792074
chr4	144000000	145000000	1000000	4	683	0.938362
chr4	145000000	146000000	1000000	4	684	0.392985
chr4	146000000	147000000	1000000	4	685	0.266722
chr4	147000000	148000000	1000000	4	686	0.518307
chr4	148000000	149000000	1000000	4	687	0.995313
chr4	149000000	150000000	1000000	4	688	0.987732
chr4	150000000	151000000	1000000	4	689	0.993804
chr4	151000000	152000000	1000000	4	690	0.994304
chr4	152000000	153000000	1000000	4	691	0.991991
chr4	153000000	154000000	1000000	4	692	0.986495
chr4	154000000	155000000	1000000	4	693	0.985922
chr4	155000000	156000000	1000000	4	694	0.982164
chr4	156000000	156860686	860686	4	695	0.554452
chr5	1	1000000	999999	5	696	0
chr5	1000000	2000000	1000000	5	697	0
chr5	2000000	3000000	1000000	5	698	0
chr5	3000000	4000000	1000000	5	699	0.863819
chr5	4000000	5000000	1000000	5	700	0.936683
chr5	5000000	6000000	1000000	5	701	0.952329
chr5	6000000	7000000	1000000	5	702	0.912678
chr5	7000000	8000000	1000000	5	703	0.920104
chr5	8000000	9000000	1000000	5	704	0.919596
chr5	9000000	10000000	1000000	5	705	0.937692
chr5	10000000	11000000	1000000	5	706	0.873225
chr5	11000000	12000000	1000000	5	707	0.228972
chr5	12000000	13000000	1000000	5	708	0.946336
chr5	13000000	14000000	1000000	5	709	0.953125
chr5	14000000	15000000	1000000	5	710	0.932758
chr5	15000000	16000000	1000000	5	711	0.298489
chr5	16000000	17000000	1000000	5	712	0.939009
chr5	17000000	18000000	1000000	5	713	0.9213
chr5	18000000	19000000	1000000	5	714	0.943923
chr5	19000000	20000000	1000000	5	715	0.937474
chr5	20000000	21000000	1000000	5	716	0.961988
chr5	21000000	22000000	1000000	5	717	0.964158
chr5	22000000	23000000	1000000	5	718	0.925344
chr5	23000000	24000000	1000000	5	719	0.964667
chr5	24000000	25000000	1000000	5	720	0.97334
chr5	25000000	26000000	1000000	5	721	0.976664
chr5	26000000	27000000	1000000	5	722	0.851802
chr5	27000000	28000000	1000000	5	723	0.97123
chr5	28000000	29000000	1000000	5	724	0.94395
chr5	29000000	30000000	1000000	5	725	0.959899
chr5	30000000	31000000	1000000	5	726	0.976286
chr5	31000000	32000000	1000000	5	727	0.982396
chr5	32000000	33000000	1000000	5	728	0.968752
chr5	33000000	34000000	1000000	5	729	0.986046
chr5	34000000	35000000	1000000	5	730	0.96771
chr5	35000000	36000000	1000000	5	731	0.993072
chr5	36000000	37000000	1000000	5	732	0.95556
chr5	37000000	38000000	1000000	5	733	0.972697
chr5	38000000	39000000	1000000	5	734	0.967456
chr5	39000000	40000000	1000000	5	735	0.942999
chr5	40000000	41000000	1000000	5	736	0.942468
chr5	41000000	42000000	1000000	5	737	0.947452
chr5	42000000	43000000	1000000	5	738	0.897595
chr5	43000000	44000000	1000000	5	739	0.923974
chr5	44000000	45000000	1000000	5	740	0.974373
chr5	45000000	46000000	1000000	5	741	0.954275
chr5	46000000	47000000	1000000	5	742	0.931681
chr5	47000000	48000000	1000000	5	743	0.946318
chr5	48000000	49000000	1000000	5	744	0.960233
chr5	49000000	50000000	1000000	5	745	0.944335
chr5	50000000	51000000	1000000	5	746	0.954831
chr5	51000000	52000000	1000000	5	747	0.95835
chr5	52000000	53000000	1000000	5	748	0.988929
chr5	53000000	54000000	1000000	5	749	0.969788
chr5	54000000	55000000	1000000	5	750	0.95712
chr5	55000000	56000000	1000000	5	751	0.930342
chr5	56000000	57000000	1000000	5	752	0.937645
chr5	57000000	58000000	1000000	5	753	0.933273
chr5	58000000	59000000	1000000	5	754	0.93132
chr5	59000000	60000000	1000000	5	755	0.905853
chr5	60000000	61000000	1000000	5	756	0.92786
chr5	61000000	62000000	1000000	5	757	0.932271
chr5	62000000	63000000	1000000	5	758	0.918865
chr5	63000000	64000000	1000000	5	759	0.94101
chr5	64000000	65000000	1000000	5	760	0.955384
chr5	65000000	66000000	1000000	5	761	0.981984
chr5	66000000	67000000	1000000	5	762	0.994981
chr5	67000000	68000000	1000000	5	763	0.964947
chr5	68000000	69000000	1000000	5	764	0.920337
chr5	69000000	70000000	1000000	5	765	0.931266
chr5	70000000	71000000	1000000	5	766	0.913349
chr5	71000000	72000000	1000000	5	767	0.932304
chr5	72000000	73000000	1000000	5	768	0.956933
chr5	73000000	74000000	1000000	5	769	0.969167
chr5	74000000	75000000	1000000	5	770	0.979693
chr5	75000000	76000000	1000000	5	771	0.981974
chr5	76000000	77000000	1000000	5	772	0.976383
chr5	77000000	78000000	1000000	5	773	0.927981
chr5	78000000	79000000	1000000	5	774	0.921316
chr5	79000000	80000000	1000000	5	775	0.929333
chr5	80000000	81000000	1000000	5	776	0.937666
chr5	81000000	82000000	1000000	5	777	0.954915
chr5	82000000	83000000	1000000	5	778	0.945036
chr5	83000000	84000000	1000000	5	779	0.925766
chr5	84000000	85000000	1000000	5	780	0.962071
chr5	85000000	86000000	1000000	5	781	0.914396
chr5	86000000	87000000	1000000	5	782	0.934017
chr5	87000000	88000000	1000000	5	783	0.940164
chr5	88000000	89000000	1000000	5	784	0.927614
chr5	89000000	90000000	1000000	5	785	0.93003
chr5	90000000	91000000	1000000	5	786	0.943305
chr5	91000000	92000000	1000000	5	787	0.933756
chr5	92000000	93000000	1000000	5	788	0.963783
chr5	93000000	94000000	1000000	5	789	0.712097
chr5	94000000	95000000	1000000	5	790	0.0522041
chr5	95000000	96000000	1000000	5	791	0.138173
chr5	96000000	97000000	1000000	5	792	0.931502
chr5	97000000	98000000	1000000	5	793	0.977692
chr5	98000000	99000000	1000000	5	794	0.96415
chr5	99000000	100000000	1000000	5	795	0.976794
chr5	100000000	101000000	1000000	5	796	0.968257
chr5	101000000	102000000	1000000	5	797	0.970161
chr5	102000000	103000000	1000000	5	798	0.948465
chr5	103000000	104000000	1000000	5	799	0.962825
chr5	104000000	105000000	1000000	5	800	0.89288
chr5	105000000	106000000	1000000	5	801	0.895949
chr5	106000000	107000000	1000000	5	802	0.985058
chr5	107000000	108000000	1000000	5	803	0.977227
chr5	108000000	109000000	1000000	5	804	0.976762
chr5	109000000	110000000	1000000	5	805	0.890652
chr5	110000000	111000000	1000000	5	806	0.955558
chr5	111000000	112000000	1000000	5	807	0.984821
chr5	112000000	113000000	1000000	5	808	0.986677
chr5	113000000	114000000	1000000	5	809	0.989877
chr5	114000000	115000000	1000000	5	810	0.992553
chr5	115000000	116000000	1000000	5	811	0.982839
chr5	116000000	117000000	1000000	5	812	0.978523
chr5	117000000	118000000	1000000	5	813	0.987136
chr5	118000000	119000000	1000000	5	814	0.996595
chr5	119000000	120000000	1000000	5	815	0.99416
chr5	120000000	121000000	1000000	5	816	0.986137
chr5	121000000	122000000	1000000	5	817	0.983088
chr5	122000000	123000000	1000000	5	818	0.981649
chr5	123000000	124000000	1000000	5	819	0.971355
chr5	124000000	125000000	1000000	5	820	0.982777
chr5	125000000	126000000	1000000	5	821	0.98636
chr5	126000000	127000000	1000000	5	822	0.960154
chr5	127000000	128000000	1000000	5	823	0.957754
chr5	128000000	129000000	1000000	5	824	0.989106
chr5	129000000	130000000	1000000	5	825	0.976892
chr5	130000000	131000000	1000000	5	826	0.994336
chr5	131000000	132000000	1000000	5	827	0.978107
chr5	132000000	133000000	1000000	5	828	0.97197
chr5	133000000	134000000	1000000	5	829	0.947995
chr5	134000000	135000000	1000000	5	830	0.985382
chr5	135000000	136000000	1000000	5	831	0.984215
chr5	136000000	137000000	1000000	5	832	0.979085
chr5	137000000	138000000	1000000	5	833	0.97422
chr5	138000000	139000000	1000000	5	834	0.927667
chr5	139000000	140000000	1000000	5	835	0.990127
chr5	140000000	141000000	1000000	5	836	0.979795
chr5	141000000	142000000	1000000	5	837	0.975033
chr5	142000000	143000000	1000000	5	838	0.988663
chr5	143000000	144000000	1000000	5	839	0.970477
chr5	144000000	145000000	1000000	5	840	0.972181
chr5	145000000	146000000	1000000	5	841	0.872224
chr5	146000000	147000000	1000000	5	842	0.930448
chr5	147000000	148000000	1000000	5	843	0.991525
chr5	148000000	149000000	1000000	5	844	0.991995
chr5	149000000	150000000	1000000	5	845	0.995218
chr5	150000000	151000000	1000000	5	846	0.989094
chr5	151000000	151758149	758149	5	847	0.780187
chr6	1	1000000	999999	6	848	0
chr6	1000000	2000000	1000000	6	849	0
chr6	2000000	3000000	1000000	6	850	0
chr6	3000000	4000000	1000000	6	851	0.808945
chr6	4000000	5000000	1000000	6	852	0.961025
chr6	5000000	6000000	1000000	6	853	0.961255
chr6	6000000	7000000	1000000	6	854	0.957017
chr6	7000000	8000000	1000000	6	855	0.908733
chr6	8000000	9000000	1000000	6	856	0.963185
chr6	9000000	10000000	1000000	6	857	0.934128
chr6	10000000	11000000	1000000	6	858	0.903206
chr6	11000000	12000000	1000000	6	859	0.841636
chr6	12000000	13000000	1000000	6	860	0.943526
chr6	13000000	14000000	1000000	6	861	0.919867
chr6	14000000	15000000	1000000	6	862	0.922987
chr6	15000000	16000000	1000000	6	863	0.954608
chr6	16000000	17000000	1000000	6	864	0.952113
chr6	17000000	18000000	1000000	6	865	0.967127
chr6	18000000	19000000	1000000	6	866	0.933172
chr6	19000000	20000000	1000000	6	867	0.93995
chr6	20000000	21000000	1000000	6	868	0.923696
chr6	21000000	22000000	1000000	6	869	0.962475
chr6	22000000	23000000	1000000	6	870	0.950468
chr6	23000000	24000000	1000000	6	871	0.917533
chr6	24000000	25000000	1000000	6	872	0.939799
chr6	25000000	26000000	1000000	6	873	0.911332
chr6	26000000	27000000	1000000	6	874	0.917556
chr6	27000000	28000000	1000000	6	875	0.943677
chr6	28000000	29000000	1000000	6	876	0.9727
chr6	29000000	30000000	1000000	6	877	0.990848
chr6	30000000	31000000	1000000	6	878	0.973834
chr6	31000000	32000000	1000000	6	879	0.979821
chr6	32000000	33000000	1000000	6	880	0.975961
chr6	33000000	34000000	1000000	6	881	0.968093
chr6	34000000	35000000	1000000	6	882	0.98379
chr6	35000000	36000000	1000000	6	883	0.921392
chr6	36000000	37000000	1000000	6	884	0.95244
chr6	37000000	38000000	1000000	6	885	0.980603
chr6	38000000	39000000	1000000	6	886	0.986942
chr6	39000000	40000000	1000000	6	887	0.983617
chr6	40000000	41000000	1000000	6	888	0.928512
chr6	41000000	42000000	1000000	6	889	0.926791
chr6	42000000	43000000	1000000	6	890	0.917165
chr6	43000000	44000000	1000000	6	891	0.932725
chr6	44000000	45000000	1000000	6	892	0.927946
chr6	45000000	46000000	1000000	6	893	0.954477
chr6	46000000	47000000	1000000	6	894	0.929184
chr6	47000000	48000000	1000000	6	895	0.821362
chr6	48000000	49000000	1000000	6	896	0.94536
chr6	49000000	50000000	1000000	6	897	0.970523
chr6	50000000	51000000	1000000	6	898	0.980695
chr6	51000000	52000000	1000000	6	899	0.987196
chr6	52000000	53000000	1000000	6	900	0.991716
chr6	53000000	54000000	1000000	6	901	0.966113
chr6	54000000	55000000	1000000	6	902	0.991162
chr6	55000000	56000000	1000000	6	903	0.9735
chr6	56000000	57000000	1000000	6	904	0.938491
chr6	57000000	58000000	1000000	6	905	0.924745
chr6	58000000	59000000	1000000	6	906	0.919673
chr6	59000000	60000000	1000000	6	907	0.916244
chr6	60000000	61000000	1000000	6	908	0.931293
chr6	61000000	62000000	1000000	6	909	0.937308
chr6	62000000	63000000	1000000	6	910	0.925818
chr6	63000000	64000000	1000000	6	911	0.957688
chr6	64000000	65000000	1000000	6	912	0.930194
chr6	65000000	66000000	1000000	6	913	0.923954
chr6	66000000	67000000	1000000	6	914	0.915094
chr6	67000000	68000000	1000000	6	915	0.933636
chr6	68000000	69000000	1000000	6	916	0.893421
chr6	69000000	70000000	1000000	6	917	0.878668
chr6	70000000	71000000	1000000	6	918	0.864149
chr6	71000000	72000000	1000000	6	919	0.982035
chr6	72000000	73000000	1000000	6	920	0.985918
chr6	73000000	74000000	1000000	6	921	0.916588
chr6	74000000	75000000	1000000	6	922	0.946422
chr6	75000000	76000000	1000000	6	923	0.958884
chr6	76000000	77000000	1000000	6	924	0.9534
chr6	77000000	78000000	1000000	6	925	0.973364
chr6	78000000	79000000	1000000	6	926	0.912638
chr6	79000000	80000000	1000000	6	927	0.899972
chr6	80000000	81000000	1000000	6	928	0.967112
chr6	81000000	82000000	1000000	6	929	0.9408
chr6	82000000	83000000	1000000	6	930	0.954337
chr6	83000000	84000000	1000000	6	931	0.987569
chr6	84000000	85000000	1000000	6	932	0.967481
chr6	85000000	86000000	1000000	6	933	0.918897
chr6	86000000	87000000	1000000	6	934	0.992923
chr6	87000000	88000000	1000000	6	935	0.973923
chr6	88000000	89000000	1000000	6	936	0.984365
chr6	89000000	90000000	1000000	6	937	0.922283
chr6	90000000	91000000	1000000	6	938	0.961125
chr6	91000000	92000000	1000000	6	939	0.995061
chr6	92000000	93000000	1000000	6	940	0.985071
chr6	93000000	94000000	1000000	6	941	0.987542
chr6	94000000	95000000	1000000	6	942	0.994643
chr6	95000000	96000000	1000000	6	943	0.931029
chr6	96000000	97000000	1000000	6	944	0.926906
chr6	97000000	98000000	1000000	6	945	0.971989
chr6	98000000	99000000	1000000	6	946	0.973341
chr6	99000000	100000000	1000000	6	947	0.99354
chr6	100000000	101000000	1000000	6	948	0.96858
chr6	101000000	102000000	1000000	6	949	0.948714
chr6	102000000	103000000	1000000	6	950	0.921732
chr6	103000000	104000000	1000000	6	951	0.953592
chr6	104000000	105000000	1000000	6	952	0.948023
chr6	105000000	106000000	1000000	6	953	0.926779
chr6	106000000	107000000	1000000	6	954	0.969293
chr6	107000000	108000000	1000000	6	955	0.893463
chr6	108000000	109000000	1000000	6	956	0.955715
chr6	109000000	110000000	1000000	6	957	0.92736
chr6	110000000	111000000	1000000	6	958	0.960138
chr6	111000000	112000000	1000000	6	959	0.936365
chr6	112000000	113000000	1000000	6	960	0.949834
chr6	113000000	114000000	1000000	6	961	0.992646
chr6	114000000	115000000	1000000	6	962	0.878385
chr6	115000000	116000000	1000000	6	963	0.978377
chr6	116000000	117000000	1000000	6	964	0.940455
chr6	117000000	118000000	1000000	6	965	0.937024
chr6	118000000	119000000	1000000	6	966	0.976164
chr6	119000000	120000000	1000000	6	967	0.987242
chr6	120000000	121000000	1000000	6	968	0.976743
chr6	121000000	122000000	1000000	6	969	0.940936
chr6	122000000	123000000	1000000	6	970	0.903621
chr6	123000000	124000000	1000000	6	971	0.695171
chr6	124000000	125000000	1000000	6	972	0.934674
chr6	125000000	126000000	1000000	6	973	0.973778
chr6	126000000	127000000	1000000	6	974	0.968879
chr6	127000000	128000000	1000000	6	975	0.984055
chr6	128000000	129000000	1000000	6	976	0.958947
chr6	129000000	130000000	1000000	6	977	0.93552
chr6	130000000	131000000	1000000	6	978	0.884411
chr6	131000000	132000000	1000000	6	979	0.899626
chr6	132000000	133000000	1000000	6	980	0.835777
chr6	133000000	134000000	1000000	6	981	0.894024
chr6	134000000	135000000	1000000	6	982	0.989514
chr6	135000000	136000000	1000000	6	983	0.983684
chr6	136000000	137000000	1000000	6	984	0.979601
chr6	137000000	138000000	1000000	6	985	0.980771
chr6	138000000	139000000	1000000	6	986	0.950807
chr6	139000000	140000000	1000000	6	987	0.956443
chr6	140000000	141000000	1000000	6	988	0.964635
chr6	141000000	142000000	1000000	6	989	0.963174
chr6	142000000	143000000	1000000	6	990	0.950029
chr6	143000000	144000000	1000000	6	991	0.974612
chr6	144000000	145000000	1000000	6	992	0.976586
chr6	145000000	146000000	1000000	6	993	0.971666
chr6	146000000	147000000	1000000	6	994	0.967166
chr6	147000000	148000000	1000000	6	995	0.950662
chr6	148000000	149000000	1000000	6	996	0.975595
chr6	149000000	149588044	588044	6	997	0.789131
chr7	1	1000000	999999	7	998	0
chr7	1000000	2000000	1000000	7	999	0
chr7	2000000	3000000	1000000	7	1000	0
chr7	3000000	4000000	1000000	7	1001	0.757777
chr7	4000000	5000000	1000000	7	1002	0.930097
chr7	5000000	6000000	1000000	7	1003	0.710965
chr7	6000000	7000000	1000000	7	1004	0.950554
chr7	7000000	8000000	1000000	7	1005	0.446126
chr7	8000000	9000000	1000000	7	1006	0.23407
chr7	9000000	10000000	1000000	7	1007	0.3793
chr7	10000000	11000000	1000000	7	1008	0.768372
chr7	11000000	12000000	1000000	7	1009	0.754879
chr7	12000000	13000000	1000000	7	1010	0.880698
chr7	13000000	14000000	1000000	7	1011	0.855806
chr7	14000000	15000000	1000000	7	1012	0.709847
chr7	15000000	16000000	1000000	7	1013	0.727014
chr7	16000000	17000000	1000000	7	1014	0.954231
chr7	17000000	18000000	1000000	7	1015	0.750598
chr7	18000000	19000000	1000000	7	1016	0.91817
chr7	19000000	20000000	1000000	7	1017	0.80187
chr7	20000000	21000000	1000000	7	1018	0.167453
chr7	21000000	22000000	1000000	7	1019	0.0595789
chr7	22000000	23000000	1000000	7	1020	0.10037
chr7	23000000	24000000	1000000	7	1021	0.898988
chr7	24000000	25000000	1000000	7	1022	0.976868
chr7	25000000	26000000	1000000	7	1023	0.887264
chr7	26000000	27000000	1000000	7	1024	0.913763
chr7	27000000	28000000	1000000	7	1025	0.951482
chr7	28000000	29000000	1000000	7	1026	0.986314
chr7	29000000	30000000	1000000	7	1027	0.961491
chr7	30000000	31000000	1000000	7	1028	0.956527
chr7	31000000	32000000	1000000	7	1029	0.599644
chr7	32000000	33000000	1000000	7	1030	0.264588
chr7	33000000	34000000	1000000	7	1031	0.89059
chr7	34000000	35000000	1000000	7	1032	0.987646
chr7	35000000	36000000	1000000	7	1033	0.986075
chr7	36000000	37000000	1000000	7	1034	0.984961
chr7	37000000	38000000	1000000	7	1035	0.993233
chr7	38000000	39000000	1000000	7	1036	0.355714
chr7	39000000	40000000	1000000	7	1037	0.910115
chr7	40000000	41000000	1000000	7	1038	0.930012
chr7	41000000	42000000	1000000	7	1039	0.922036
chr7	42000000	43000000	1000000	7	1040	0.822376
chr7	43000000	44000000	1000000	7	1041	0.968074
chr7	44000000	45000000	1000000	7	1042	0.99293
chr7	45000000	46000000	1000000	7	1043	0.992876
chr7	46000000	47000000	1000000	7	1044	0.968409
chr7	47000000	48000000	1000000	7	1045	0.871616
chr7	48000000	49000000	1000000	7	1046	0.946396
chr7	49000000	50000000	1000000	7	1047	0.950684
chr7	50000000	51000000	1000000	7	1048	0.880086
chr7	51000000	52000000	1000000	7	1049	0.942388
chr7	52000000	53000000	1000000	7	1050	0.945886
chr7	53000000	54000000	1000000	7	1051	0.919428
chr7	54000000	55000000	1000000	7	1052	0.923942
chr7	55000000	56000000	1000000	7	1053	0.923764
chr7	56000000	57000000	1000000	7	1054	0.917392
chr7	57000000	58000000	1000000	7	1055	0.926467
chr7	58000000	59000000	1000000	7	1056	0.923508
chr7	59000000	60000000	1000000	7	1057	0.615262
chr7	60000000	61000000	1000000	7	1058	0.906313
chr7	61000000	62000000	1000000	7	1059	0.933066
chr7	62000000	63000000	1000000	7	1060	0.927264
chr7	63000000	64000000	1000000	7	1061	0.949539
chr7	64000000	65000000	1000000	7	1062	0.936411
chr7	65000000	66000000	1000000	7	1063	0.980646
chr7	66000000	67000000	1000000	7	1064	0.964459
chr7	67000000	68000000	1000000	7	1065	0.990229
chr7	68000000	69000000	1000000	7	1066	0.972285
chr7	69000000	70000000	1000000	7	1067	0.959142
chr7	70000000	71000000	1000000	7	1068	0.974507
chr7	71000000	72000000	1000000	7	1069	0.966158
chr7	72000000	73000000	1000000	7	1070	0.912607
chr7	73000000	74000000	1000000	7	1071	0.978083
chr7	74000000	75000000	1000000	7	1072	0.94925
chr7	75000000	76000000	1000000	7	1073	0.919855
chr7	76000000	77000000	1000000	7	1074	0.959754
chr7	77000000	78000000	1000000	7	1075	0.955597
chr7	78000000	79000000	1000000	7	1076	0.9783
chr7	79000000	80000000	1000000	7	1077	0.991253
chr7	80000000	81000000	1000000	7	1078	0.989704
chr7	81000000	82000000	1000000	7	1079	0.971815
chr7	82000000	83000000	1000000	7	1080	0.963444
chr7	83000000	84000000	1000000	7	1081	0.97187
chr7	84000000	85000000	1000000	7	1082	0.930452
chr7	85000000	86000000	1000000	7	1083	0.91856
chr7	86000000	87000000	1000000	7	1084	0.940392
chr7	87000000	88000000	1000000	7	1085	0.936663
chr7	88000000	89000000	1000000	7	1086	0.942193
chr7	89000000	90000000	1000000	7	1087	0.937766
chr7	90000000	91000000	1000000	7	1088	0.950349
chr7	91000000	92000000	1000000	7	1089	0.964777
chr7	92000000	93000000	1000000	7	1090	0.922736
chr7	93000000	94000000	1000000	7	1091	0.947659
chr7	94000000	95000000	1000000	7	1092	0.926615
chr7	95000000	96000000	1000000	7	1093	0.957457
chr7	96000000	97000000	1000000	7	1094	0.958432
chr7	97000000	98000000	1000000	7	1095	0.977803
chr7	98000000	99000000	1000000	7	1096	0.993054
chr7	99000000	100000000	1000000	7	1097	0.993167
chr7	100000000	101000000	1000000	7	1098	0.990695
chr7	101000000	102000000	1000000	7	1099	0.98831
chr7	102000000	103000000	1000000	7	1100	0.908618
chr7	103000000	104000000	1000000	7	1101	0.902145
chr7	104000000	105000000	1000000	7	1102	0.914891
chr7	105000000	106000000	1000000	7	1103	0.619031
chr7	106000000	107000000	1000000	7	1104	0.932208
chr7	107000000	108000000	1000000	7	1105	0.935009
chr7	108000000	109000000	1000000	7	1106	0.930212
chr7	109000000	110000000	1000000	7	1107	0.991092
chr7	110000000	111000000	1000000	7	1108	0.981087
chr7	111000000	112000000	1000000	7	1109	0.983126
chr7	112000000	113000000	1000000	7	1110	0.979521
chr7	113000000	114000000	1000000	7	1111	0.963937
chr7	114000000	115000000	1000000	7	1112	0.976986
chr7	115000000	116000000	1000000	7	1113	0.974872
