chr	bin_start	bin_end	bin_len	chr_ind	bin_ind	mappability_score
chr3	67000000	68000000	1000000	3	560	0.988165
chr3	68000000	69000000	1000000	3	561	0.990916
chr3	69000000	70000000	1000000	3	562	0.993199
chr3	70000000	71000000	1000000	3	563	0.985867
chr3	71000000	72000000	1000000	3	564	0.998699
chr3	72000000	73000000	1000000	3	565	0.994819
chr3	73000000	74000000	1000000	3	566	0.993583
chr3	74000000	75000000	1000000	3	567	0.986005
chr3	75000000	76000000	1000000	3	568	0.961709
chr3	76000000	77000000	1000000	3	569	0.991253
chr3	77000000	78000000	1000000	3	570	0.988525
chr3	78000000	79000000	1000000	3	571	0.987591
chr3	79000000	80000000	1000000	3	572	0.989532
chr3	80000000	81000000	1000000	3	573	0.987091
chr3	81000000	82000000	1000000	3	574	0.987318
chr3	82000000	83000000	1000000	3	575	0.984452
chr3	83000000	84000000	1000000	3	576	0.992756
chr3	84000000	85000000	1000000	3	577	0.992501
chr3	85000000	86000000	1000000	3	578	0.990831
chr3	86000000	87000000	1000000	3	579	0.992991
chr3	87000000	88000000	1000000	3	580	0.986889
chr3	88000000	89000000	1000000	3	581	0.984638
chr3	89000000	90000000	1000000	3	582	0.971585
chr3	90000000	91000000	1000000	3	583	0.77557
chr3	91000000	92000000	1000000	3	584	0.368654
chr3	92000000	93000000	1000000	3	585	0.0695269
chr3	93000000	94000000	1000000	3	586	0.334427
chr3	94000000	95000000	1000000	3	587	0.987735
chr3	95000000	96000000	1000000	3	588	0.985655
chr3	96000000	97000000	1000000	3	589	0.990769
chr3	97000000	98000000	1000000	3	590	0.986589
chr3	98000000	99000000	1000000	3	591	0.985906
chr3	99000000	100000000	1000000	3	592	0.982162
chr3	100000000	101000000	1000000	3	593	0.986493
chr3	101000000	102000000	1000000	3	594	0.983025
chr3	102000000	103000000	1000000	3	595	0.989158
chr3	103000000	104000000	1000000	3	596	0.980675
chr3	104000000	105000000	1000000	3	597	0.996672
chr3	105000000	106000000	1000000	3	598	0.98965
chr3	106000000	107000000	1000000	3	599	0.984857
chr3	107000000	108000000	1000000	3	600	0.987738
chr3	108000000	109000000	1000000	3	601	0.984128
chr3	109000000	110000000	1000000	3	602	0.981146
chr3	110000000	111000000	1000000	3	603	0.983914
chr3	111000000	112000000	1000000	3	604	0.982906
chr3	112000000	113000000	1000000	3	605	0.981859
chr3	113000000	114000000	1000000	3	606	0.985094
chr3	114000000	115000000	1000000	3	607	0.990932
chr3	115000000	116000000	1000000	3	608	0.991061
chr3	116000000	117000000	1000000	3	609	0.979808
chr3	117000000	118000000	1000000	3	610	0.993443
chr3	118000000	119000000	1000000	3	611	0.988826
chr3	119000000	120000000	1000000	3	612	0.983718
chr3	120000000	121000000	1000000	3	613	0.9773
chr3	121000000	122000000	1000000	3	614	0.979429
chr3	122000000	123000000	1000000	3	615	0.983602
chr3	123000000	124000000	1000000	3	616	0.992783
chr3	124000000	125000000	1000000	3	617	0.992099
chr3	125000000	126000000	1000000	3	618	0.967967
chr3	126000000	127000000	1000000	3	619	0.986618
chr3	127000000	128000000	1000000	3	620	0.995448
chr3	128000000	129000000	1000000	3	621	0.99333
chr3	129000000	130000000	1000000	3	622	0.989644
chr3	130000000	131000000	1000000	3	623	0.963013
chr3	131000000	132000000	1000000	3	624	0.984186
chr3	132000000	133000000	1000000	3	625	0.968442
chr3	133000000	134000000	1000000	3	626	0.982997
chr3	134000000	135000000	1000000	3	627	0.994574
chr3	135000000	136000000	1000000	3	628	0.968885
chr3	136000000	137000000	1000000	3	629	0.979695
chr3	137000000	138000000	1000000	3	630	0.970231
chr3	138000000	139000000	1000000	3	631	0.993885
chr3	139000000	140000000	1000000	3	632	0.982807
chr3	140000000	141000000	1000000	3	633	0.992395
chr3	141000000	142000000	1000000	3	634	0.988915
chr3	142000000	143000000	1000000	3	635	0.989128
chr3	143000000	144000000	1000000	3	636	0.991412
chr3	144000000	145000000	1000000	3	637	0.995036
chr3	145000000	146000000	1000000	3	638	0.982404
chr3	146000000	147000000	1000000	3	639	0.989119
chr3	147000000	148000000	1000000	3	640	0.992661
chr3	148000000	149000000	1000000	3	641	0.984093
chr3	149000000	150000000	1000000	3	642	0.993065
chr3	150000000	151000000	1000000	3	643	0.992531
chr3	151000000	152000000	1000000	3	644	0.991181
chr3	152000000	153000000	1000000	3	645	0.993421
chr3	153000000	154000000	1000000	3	646	0.979008
chr3	154000000	155000000	1000000	3	647	0.986371
chr3	155000000	156000000	1000000	3	648	0.97747
chr3	156000000	157000000	1000000	3	649	0.98859
chr3	157000000	158000000	1000000	3	650	0.986283
chr3	158000000	159000000	1000000	3	651	0.977014
chr3	159000000	160000000	1000000	3	652	0.977656
chr3	160000000	161000000	1000000	3	653	0.992818
chr3	161000000	162000000	1000000	3	654	0.989613
chr3	162000000	163000000	1000000	3	655	0.988913
chr3	163000000	164000000	1000000	3	656	0.980313
chr3	164000000	165000000	1000000	3	657	0.987356
chr3	165000000	166000000	1000000	3	658	0.984773
chr3	166000000	167000000	1000000	3	659	0.986313
chr3	167000000	168000000	1000000	3	660	0.988779
chr3	168000000	169000000	1000000	3	661	0.984812
chr3	169000000	170000000	1000000	3	662	0.989648
chr3	170000000	171000000	1000000	3	663	0.985553
chr3	171000000	172000000	1000000	3	664	0.990104
chr3	172000000	173000000	1000000	3	665	0.996674
chr3	173000000	174000000	1000000	3	666	0.994595
chr3	174000000	175000000	1000000	3	667	0.987624
chr3	175000000	176000000	1000000	3	668	0.985991
chr3	176000000	177000000	1000000	3	669	0.98421
chr3	177000000	178000000	1000000	3	670	0.990484
chr3	178000000	179000000	1000000	3	671	0.98789
chr3	179000000	180000000	1000000	3	672	0.988067
chr3	180000000	181000000	1000000	3	673	0.985552
chr3	181000000	182000000	1000000	3	674	0.992212
chr3	182000000	183000000	1000000	3	675	0.992982
chr3	183000000	184000000	1000000	3	676	0.990096
chr3	184000000	185000000	1000000	3	677	0.998032
chr3	185000000	186000000	1000000	3	678	0.988454
chr3	186000000	187000000	1000000	3	679	0.991235
chr3	187000000	188000000	1000000	3	680	0.979374
chr3	188000000	189000000	1000000	3	681	0.992241
chr3	189000000	190000000	1000000	3	682	0.990526
chr3	190000000	191000000	1000000	3	683	0.991571
chr3	191000000	192000000	1000000	3	684	0.990701
chr3	192000000	193000000	1000000	3	685	0.984317
chr3	193000000	194000000	1000000	3	686	0.99429
chr3	194000000	195000000	1000000	3	687	0.995349
chr3	195000000	196000000	1000000	3	688	0.919326
chr3	196000000	197000000	1000000	3	689	0.991717
chr3	197000000	198000000	1000000	3	690	0.96917
chr3	198000000	198295559	295559	3	691	0.498686
chr4	1	1000000	999999	4	692	0.961667
chr4	1000000	2000000	1000000	4	693	0.978292
chr4	2000000	3000000	1000000	4	694	0.99447
chr4	3000000	4000000	1000000	4	695	0.97506
chr4	4000000	5000000	1000000	4	696	0.972176
chr4	5000000	6000000	1000000	4	697	0.976878
chr4	6000000	7000000	1000000	4	698	0.994015
chr4	7000000	8000000	1000000	4	699	0.994901
chr4	8000000	9000000	1000000	4	700	0.959557
chr4	9000000	10000000	1000000	4	701	0.798732
chr4	10000000	11000000	1000000	4	702	0.990296
chr4	11000000	12000000	1000000	4	703	0.970604
chr4	12000000	13000000	1000000	4	704	0.981154
chr4	13000000	14000000	1000000	4	705	0.989963
chr4	14000000	15000000	1000000	4	706	0.975493
chr4	15000000	16000000	1000000	4	707	0.98335
chr4	16000000	17000000	1000000	4	708	0.986065
chr4	17000000	18000000	1000000	4	709	0.993136
chr4	18000000	19000000	1000000	4	710	0.988081
chr4	19000000	20000000	1000000	4	711	0.981614
chr4	20000000	21000000	1000000	4	712	0.992265
chr4	21000000	22000000	1000000	4	713	0.984606
chr4	22000000	23000000	1000000	4	714	0.986748
chr4	23000000	24000000	1000000	4	715	0.988064
chr4	24000000	25000000	1000000	4	716	0.994427
chr4	25000000	26000000	1000000	4	717	0.997708
chr4	26000000	27000000	1000000	4	718	0.986708
chr4	27000000	28000000	1000000	4	719	0.988385
chr4	28000000	29000000	1000000	4	720	0.996281
chr4	29000000	30000000	1000000	4	721	0.994605
chr4	30000000	31000000	1000000	4	722	0.996142
chr4	31000000	32000000	1000000	4	723	0.982987
chr4	32000000	33000000	1000000	4	724	0.986113
chr4	33000000	34000000	1000000	4	725	0.996632
chr4	34000000	35000000	1000000	4	726	0.995456
chr4	35000000	36000000	1000000	4	727	0.991738
chr4	36000000	37000000	1000000	4	728	0.993602
chr4	37000000	38000000	1000000	4	729	0.989299
chr4	38000000	39000000	1000000	4	730	0.993306
chr4	39000000	40000000	1000000	4	731	0.992853
chr4	40000000	41000000	1000000	4	732	0.994705
chr4	41000000	42000000	1000000	4	733	0.993
chr4	42000000	43000000	1000000	4	734	0.99462
chr4	43000000	44000000	1000000	4	735	0.98316
chr4	44000000	45000000	1000000	4	736	0.987797
chr4	45000000	46000000	1000000	4	737	0.991041
chr4	46000000	47000000	1000000	4	738	0.985153
chr4	47000000	48000000	1000000	4	739	0.992532
chr4	48000000	49000000	1000000	4	740	0.978412
chr4	49000000	50000000	1000000	4	741	0.381862
chr4	50000000	51000000	1000000	4	742	0.0949461
chr4	51000000	52000000	1000000	4	743	0.27384
chr4	52000000	53000000	1000000	4	744	0.971187
chr4	53000000	54000000	1000000	4	745	0.970153
chr4	54000000	55000000	1000000	4	746	0.988962
chr4	55000000	56000000	1000000	4	747	0.982593
chr4	56000000	57000000	1000000	4	748	0.989716
chr4	57000000	58000000	1000000	4	749	0.976497
chr4	58000000	59000000	1000000	4	750	0.943576
chr4	59000000	60000000	1000000	4	751	0.98152
chr4	60000000	61000000	1000000	4	752	0.9863
chr4	61000000	62000000	1000000	4	753	0.979442
chr4	62000000	63000000	1000000	4	754	0.987103
chr4	63000000	64000000	1000000	4	755	0.98222
chr4	64000000	65000000	1000000	4	756	0.984981
chr4	65000000	66000000	1000000	4	757	0.97819
chr4	66000000	67000000	1000000	4	758	0.989287
chr4	67000000	68000000	1000000	4	759	0.98132
chr4	68000000	69000000	1000000	4	760	0.973243
chr4	69000000	70000000	1000000	4	761	0.969653
chr4	70000000	71000000	1000000	4	762	0.982267
chr4	71000000	72000000	1000000	4	763	0.980194
chr4	72000000	73000000	1000000	4	764	0.981775
chr4	73000000	74000000	1000000	4	765	0.989564
chr4	74000000	75000000	1000000	4	766	0.989081
chr4	75000000	76000000	1000000	4	767	0.978509
chr4	76000000	77000000	1000000	4	768	0.994383
chr4	77000000	78000000	1000000	4	769	0.990108
chr4	78000000	79000000	1000000	4	770	0.977212
chr4	79000000	80000000	1000000	4	771	0.971627
chr4	80000000	81000000	1000000	4	772	0.988434
chr4	81000000	82000000	1000000	4	773	0.989337
chr4	82000000	83000000	1000000	4	774	0.987308
chr4	83000000	84000000	1000000	4	775	0.989843
chr4	84000000	85000000	1000000	4	776	0.98222
chr4	85000000	86000000	1000000	4	777	0.986757
chr4	86000000	87000000	1000000	4	778	0.975462
chr4	87000000	88000000	1000000	4	779	0.97891
chr4	88000000	89000000	1000000	4	780	0.990625
chr4	89000000	90000000	1000000	4	781	0.992409
chr4	90000000	91000000	1000000	4	782	0.980673
chr4	91000000	92000000	1000000	4	783	0.975875
chr4	92000000	93000000	1000000	4	784	0.98973
chr4	93000000	94000000	1000000	4	785	0.980301
chr4	94000000	95000000	1000000	4	786	0.982994
chr4	95000000	96000000	1000000	4	787	0.98229
chr4	96000000	97000000	1000000	4	788	0.98578
chr4	97000000	98000000	1000000	4	789	0.980724
chr4	98000000	99000000	1000000	4	790	0.980743
chr4	99000000	100000000	1000000	4	791	0.986
chr4	100000000	101000000	1000000	4	792	0.985063
chr4	101000000	102000000	1000000	4	793	0.990548
chr4	102000000	103000000	1000000	4	794	0.977127
chr4	103000000	104000000	1000000	4	795	0.978668
chr4	104000000	105000000	1000000	4	796	0.979859
chr4	105000000	106000000	1000000	4	797	0.98698
chr4	106000000	107000000	1000000	4	798	0.974061
chr4	107000000	108000000	1000000	4	799	0.985937
chr4	108000000	109000000	1000000	4	800	0.99184
chr4	109000000	110000000	1000000	4	801	0.989449
chr4	110000000	111000000	1000000	4	802	0.980304
chr4	111000000	112000000	1000000	4	803	0.972893
chr4	112000000	113000000	1000000	4	804	0.986488
chr4	113000000	114000000	1000000	4	805	0.986784
chr4	114000000	115000000	1000000	4	806	0.99361
chr4	115000000	116000000	1000000	4	807	0.991489
chr4	116000000	117000000	1000000	4	808	0.988022
chr4	117000000	118000000	1000000	4	809	0.987053
chr4	118000000	119000000	1000000	4	810	0.916895
chr4	119000000	120000000	1000000	4	811	0.944504
chr4	120000000	121000000	1000000	4	812	0.983981
chr4	121000000	122000000	1000000	4	813	0.995508
chr4	122000000	123000000	1000000	4	814	0.979912
chr4	123000000	124000000	1000000	4	815	0.989035
chr4	124000000	125000000	1000000	4	816	0.985027
chr4	125000000	126000000	1000000	4	817	0.992068
chr4	126000000	127000000	1000000	4	818	0.986676
chr4	127000000	128000000	1000000	4	819	0.972515
chr4	128000000	129000000	1000000	4	820	0.988366
chr4	129000000	130000000	1000000	4	821	0.982236
chr4	130000000	131000000	1000000	4	822	0.991089
chr4	131000000	132000000	1000000	4	823	0.927632
chr4	132000000	133000000	1000000	4	824	0.985534
chr4	133000000	134000000	1000000	4	825	0.992518
chr4	134000000	135000000	1000000	4	826	0.990226
chr4	135000000	136000000	1000000	4	827	0.985917
chr4	136000000	137000000	1000000	4	828	0.991535
chr4	137000000	138000000	1000000	4	829	0.989548
chr4	138000000	139000000	1000000	4	830	0.987547
chr4	139000000	140000000	1000000	4	831	0.993326
chr4	140000000	141000000	1000000	4	832	0.982255
chr4	141000000	142000000	1000000	4	833	0.984089
chr4	142000000	143000000	1000000	4	834	0.98501
chr4	143000000	144000000	1000000	4	835	0.953697
chr4	144000000	145000000	1000000	4	836	0.968854
chr4	145000000	146000000	1000000	4	837	0.984671
chr4	146000000	147000000	1000000	4	838	0.980293
chr4	147000000	148000000	1000000	4	839	0.989129
chr4	148000000	149000000	1000000	4	840	0.989617
chr4	149000000	150000000	1000000	4	841	0.979185
chr4	150000000	151000000	1000000	4	842	0.991439
chr4	151000000	152000000	1000000	4	843	0.991087
chr4	152000000	153000000	1000000	4	844	0.992664
chr4	153000000	154000000	1000000	4	845	0.995935
chr4	154000000	155000000	1000000	4	846	0.993293
chr4	155000000	156000000	1000000	4	847	0.992122
chr4	156000000	157000000	1000000	4	848	0.987662
chr4	157000000	158000000	1000000	4	849	0.987599
chr4	158000000	159000000	1000000	4	850	0.979735
chr4	159000000	160000000	1000000	4	851	0.98681
chr4	160000000	161000000	1000000	4	852	0.98231
chr4	161000000	162000000	1000000	4	853	0.987456
chr4	162000000	163000000	1000000	4	854	0.994875
chr4	163000000	164000000	1000000	4	855	0.983497
chr4	164000000	165000000	1000000	4	856	0.968584
chr4	165000000	166000000	1000000	4	857	0.985536
chr4	166000000	167000000	1000000	4	858	0.972902
chr4	167000000	168000000	1000000	4	859	0.982202
chr4	168000000	169000000	1000000	4	860	0.993251
chr4	169000000	170000000	1000000	4	861	0.98506
chr4	170000000	171000000	1000000	4	862	0.977131
chr4	171000000	172000000	1000000	4	863	0.994694
chr4	172000000	173000000	1000000	4	864	0.995586
chr4	173000000	174000000	1000000	4	865	0.991078
chr4	174000000	175000000	1000000	4	866	0.990911
chr4	175000000	176000000	1000000	4	867	0.989564
chr4	176000000	177000000	1000000	4	868	0.991659
chr4	177000000	178000000	1000000	4	869	0.993116
chr4	178000000	179000000	1000000	4	870	0.989171
chr4	179000000	180000000	1000000	4	871	0.992219
chr4	180000000	181000000	1000000	4	872	0.99208
chr4	181000000	182000000	1000000	4	873	0.986513
chr4	182000000	183000000	1000000	4	874	0.989451
chr4	183000000	184000000	1000000	4	875	0.990705
chr4	184000000	185000000	1000000	4	876	0.991352
chr4	185000000	186000000	1000000	4	877	0.996405
chr4	186000000	187000000	1000000	4	878	0.978755
chr4	187000000	188000000	1000000	4	879	0.985783
chr4	188000000	189000000	1000000	4	880	0.985084
chr4	189000000	190000000	1000000	4	881	0.952222
chr4	190000000	190214555	214555	4	882	0.313375
chr5	1	1000000	999999	5	883	0.904077
chr5	1000000	2000000	1000000	5	884	0.974755
chr5	2000000	3000000	1000000	5	885	0.997064
chr5	3000000	4000000	1000000	5	886	0.99124
chr5	4000000	5000000	1000000	5	887	0.988063
chr5	5000000	6000000	1000000	5	888	0.996402
chr5	6000000	7000000	1000000	5	889	0.993834
chr5	7000000	8000000	1000000	5	890	0.977114
chr5	8000000	9000000	1000000	5	891	0.984604
chr5	9000000	10000000	1000000	5	892	0.990116
chr5	10000000	11000000	1000000	5	893	0.994944
chr5	11000000	12000000	1000000	5	894	0.996773
chr5	12000000	13000000	1000000	5	895	0.989897
chr5	13000000	14000000	1000000	5	896	0.99089
chr5	14000000	15000000	1000000	5	897	0.99631
chr5	15000000	16000000	1000000	5	898	0.982834
chr5	16000000	17000000	1000000	5	899	0.989538
chr5	17000000	18000000	1000000	5	900	0.912256
chr5	18000000	19000000	1000000	5	901	0.990949
chr5	19000000	20000000	1000000	5	902	0.989867
chr5	20000000	21000000	1000000	5	903	0.932979
chr5	21000000	22000000	1000000	5	904	0.916018
chr5	22000000	23000000	1000000	5	905	0.972368
chr5	23000000	24000000	1000000	5	906	0.996286
chr5	24000000	25000000	1000000	5	907	0.99369
chr5	25000000	26000000	1000000	5	908	0.982987
chr5	26000000	27000000	1000000	5	909	0.991825
chr5	27000000	28000000	1000000	5	910	0.992226
chr5	28000000	29000000	1000000	5	911	0.982566
chr5	29000000	30000000	1000000	5	912	0.9865
chr5	30000000	31000000	1000000	5	913	0.984144
chr5	31000000	32000000	1000000	5	914	0.998389
chr5	32000000	33000000	1000000	5	915	0.988054
chr5	33000000	34000000	1000000	5	916	0.984661
chr5	34000000	35000000	1000000	5	917	0.892174
chr5	35000000	36000000	1000000	5	918	0.98388
chr5	36000000	37000000	1000000	5	919	0.991796
chr5	37000000	38000000	1000000	5	920	0.984564
chr5	38000000	39000000	1000000	5	921	0.99158
chr5	39000000	40000000	1000000	5	922	0.986562
chr5	40000000	41000000	1000000	5	923	0.987961
chr5	41000000	42000000	1000000	5	924	0.98036
chr5	42000000	43000000	1000000	5	925	0.979613
chr5	43000000	44000000	1000000	5	926	0.977704
chr5	44000000	45000000	1000000	5	927	0.98363
chr5	45000000	46000000	1000000	5	928	0.974641
chr5	46000000	47000000	1000000	5	929	0.56135
chr5	47000000	48000000	1000000	5	930	0.0817129
chr5	48000000	49000000	1000000	5	931	0
chr5	49000000	50000000	1000000	5	932	0.024947
chr5	50000000	51000000	1000000	5	933	0.839486
chr5	51000000	52000000	1000000	5	934	0.983267
chr5	52000000	53000000	1000000	5	935	0.982124
chr5	53000000	54000000	1000000	5	936	0.986809
chr5	54000000	55000000	1000000	5	937	0.98847
chr5	55000000	56000000	1000000	5	938	0.988845
chr5	56000000	57000000	1000000	5	939	0.992555
chr5	57000000	58000000	1000000	5	940	0.984256
chr5	58000000	59000000	1000000	5	941	0.978031
chr5	59000000	60000000	1000000	5	942	0.991273
chr5	60000000	61000000	1000000	5	943	0.979948
chr5	61000000	62000000	1000000	5	944	0.992125
chr5	62000000	63000000	1000000	5	945	0.97539
chr5	63000000	64000000	1000000	5	946	0.983482
chr5	64000000	65000000	1000000	5	947	0.975005
chr5	65000000	66000000	1000000	5	948	0.986796
chr5	66000000	67000000	1000000	5	949	0.987234
chr5	67000000	68000000	1000000	5	950	0.97724
chr5	68000000	69000000	1000000	5	951	0.99125
chr5	69000000	70000000	1000000	5	952	0.566443
chr5	70000000	71000000	1000000	5	953	0.0732599
chr5	71000000	72000000	1000000	5	954	0.658485
chr5	72000000	73000000	1000000	5	955	0.991897
chr5	73000000	74000000	1000000	5	956	0.994133
chr5	74000000	75000000	1000000	5	957	0.99447
chr5	75000000	76000000	1000000	5	958	0.973389
chr5	76000000	77000000	1000000	5	959	0.986097
chr5	77000000	78000000	1000000	5	960	0.988445
chr5	78000000	79000000	1000000	5	961	0.978079
chr5	79000000	80000000	1000000	5	962	0.98399
chr5	80000000	81000000	1000000	5	963	0.98964
chr5	81000000	82000000	1000000	5	964	0.984023
chr5	82000000	83000000	1000000	5	965	0.97579
chr5	83000000	84000000	1000000	5	966	0.985014
chr5	84000000	85000000	1000000	5	967	0.990537
chr5	85000000	86000000	1000000	5	968	0.987849
chr5	86000000	87000000	1000000	5	969	0.97772
chr5	87000000	88000000	1000000	5	970	0.992175
chr5	88000000	89000000	1000000	5	971	0.984309
chr5	89000000	90000000	1000000	5	972	0.992829
chr5	90000000	91000000	1000000	5	973	0.973566
chr5	91000000	92000000	1000000	5	974	0.994099
chr5	92000000	93000000	1000000	5	975	0.985449
chr5	93000000	94000000	1000000	5	976	0.978827
chr5	94000000	95000000	1000000	5	977	0.996458
chr5	95000000	96000000	1000000	5	978	0.992348
chr5	96000000	97000000	1000000	5	979	0.989809
chr5	97000000	98000000	1000000	5	980	0.976315
chr5	98000000	99000000	1000000	5	981	0.984411
chr5	99000000	100000000	1000000	5	982	0.928524
chr5	100000000	101000000	1000000	5	983	0.938445
chr5	101000000	102000000	1000000	5	984	0.978521
chr5	102000000	103000000	1000000	5	985	0.975287
chr5	103000000	104000000	1000000	5	986	0.992721
chr5	104000000	105000000	1000000	5	987	0.97885
chr5	105000000	106000000	1000000	5	988	0.989576
chr5	106000000	107000000	1000000	5	989	0.979617
chr5	107000000	108000000	1000000	5	990	0.99845
chr5	108000000	109000000	1000000	5	991	0.99398
chr5	109000000	110000000	1000000	5	992	0.978107
chr5	110000000	111000000	1000000	5	993	0.985076
chr5	111000000	112000000	1000000	5	994	0.977568
chr5	112000000	113000000	1000000	5	995	0.991953
chr5	113000000	114000000	1000000	5	996	0.991415
chr5	114000000	115000000	1000000	5	997	0.986061
chr5	115000000	116000000	1000000	5	998	0.989224
chr5	116000000	117000000	1000000	5	999	0.991348
chr5	117000000	118000000	1000000	5	1000	0.984957
chr5	118000000	119000000	1000000	5	1001	0.988446
chr5	119000000	120000000	1000000	5	1002	0.983763
chr5	120000000	121000000	1000000	5	1003	0.98015
chr5	121000000	122000000	1000000	5	1004	0.982535
chr5	122000000	123000000	1000000	5	1005	0.979553
chr5	123000000	124000000	1000000	5	1006	0.98865
chr5	124000000	125000000	1000000	5	1007	0.994555
chr5	125000000	126000000	1000000	5	1008	0.986652
chr5	126000000	127000000	1000000	5	1009	0.984033
chr5	127000000	128000000	1000000	5	1010	0.982881
chr5	128000000	129000000	1000000	5	1011	0.98913
chr5	129000000	130000000	1000000	5	1012	0.987826
chr5	130000000	131000000	1000000	5	1013	0.978236
chr5	131000000	132000000	1000000	5	1014	0.983177
chr5	132000000	133000000	1000000	5	1015	0.987166
chr5	133000000	134000000	1000000	5	1016	0.987308
chr5	134000000	135000000	1000000	5	1017	0.994885
chr5	135000000	136000000	1000000	5	1018	0.996175
chr5	136000000	137000000	1000000	5	1019	0.986013
chr5	137000000	138000000	1000000	5	1020	0.984019
chr5	138000000	139000000	1000000	5	1021	0.994156
chr5	139000000	140000000	1000000	5	1022	0.989255
chr5	140000000	141000000	1000000	5	1023	0.989536
chr5	141000000	142000000	1000000	5	1024	0.98883
chr5	142000000	143000000	1000000	5	1025	0.993827
chr5	143000000	144000000	1000000	5	1026	0.994953
chr5	144000000	145000000	1000000	5	1027	0.976885
chr5	145000000	146000000	1000000	5	1028	0.983809
chr5	146000000	147000000	1000000	5	1029	0.989512
chr5	147000000	148000000	1000000	5	1030	0.982762
chr5	148000000	149000000	1000000	5	1031	0.975701
chr5	149000000	150000000	1000000	5	1032	0.995459
chr5	150000000	151000000	1000000	5	1033	0.992186
chr5	151000000	152000000	1000000	5	1034	0.994716
chr5	152000000	153000000	1000000	5	1035	0.960941
chr5	153000000	154000000	1000000	5	1036	0.979447
chr5	154000000	155000000	1000000	5	1037	0.996556
chr5	155000000	156000000	1000000	5	1038	0.984289
chr5	156000000	157000000	1000000	5	1039	0.980866
chr5	157000000	158000000	1000000	5	1040	0.992407
chr5	158000000	159000000	1000000	5	1041	0.993492
chr5	159000000	160000000	1000000	5	1042	0.992864
chr5	160000000	161000000	1000000	5	1043	0.984901
chr5	161000000	162000000	1000000	5	1044	0.988608
chr5	162000000	163000000	1000000	5	1045	0.980147
chr5	163000000	164000000	1000000	5	1046	0.989905
chr5	164000000	165000000	1000000	5	1047	0.994263
chr5	165000000	166000000	1000000	5	1048	0.994117
chr5	166000000	167000000	1000000	5	1049	0.985333
chr5	167000000	168000000	1000000	5	1050	0.996112
chr5	168000000	169000000	1000000	5	1051	0.99127
chr5	169000000	170000000	1000000	5	1052	0.994106
chr5	170000000	171000000	1000000	5	1053	0.989441
chr5	171000000	172000000	1000000	5	1054	0.987503
chr5	172000000	173000000	1000000	5	1055	0.997124
chr5	173000000	174000000	1000000	5	1056	0.991859
chr5	174000000	175000000	1000000	5	1057	0.991717
chr5	175000000	176000000	1000000	5	1058	0.942682
chr5	176000000	177000000	1000000	5	1059	0.890623
chr5	177000000	178000000	1000000	5	1060	0.84153
chr5	178000000	179000000	1000000	5	1061	0.962227
chr5	179000000	180000000	1000000	5	1062	0.975653
chr5	180000000	181000000	1000000	5	1063	0.985293
chr5	181000000	181538259	538259	5	1064	0.54039
chr6	1	1000000	999999	6	1065	0.855565
chr6	1000000	2000000	1000000	6	1066	0.990024
chr6	2000000	3000000	1000000	6	1067	0.987717
chr6	3000000	4000000	1000000	6	1068	0.989852
chr6	4000000	5000000	1000000	6	1069	0.987551
chr6	5000000	6000000	1000000	6	1070	0.990751
chr6	6000000	7000000	1000000	6	1071	0.979286
chr6	7000000	8000000	1000000	6	1072	0.995129
chr6	8000000	9000000	1000000	6	1073	0.988012
chr6	9000000	10000000	1000000	6	1074	0.985404
chr6	10000000	11000000	1000000	6	1075	0.994662
chr6	11000000	12000000	1000000	6	1076	0.994712
chr6	12000000	13000000	1000000	6	1077	0.994446
chr6	13000000	14000000	1000000	6	1078	0.997129
chr6	14000000	15000000	1000000	6	1079	0.994403
chr6	15000000	16000000	1000000	6	1080	0.994143
chr6	16000000	17000000	1000000	6	1081	0.990158
chr6	17000000	18000000	1000000	6	1082	0.996571
chr6	18000000	19000000	1000000	6	1083	0.992035
chr6	19000000	20000000	1000000	6	1084	0.981656
chr6	20000000	21000000	1000000	6	1085	0.994656
chr6	21000000	22000000	1000000	6	1086	0.994975
chr6	22000000	23000000	1000000	6	1087	0.988073
chr6	23000000	24000000	1000000	6	1088	0.983864
chr6	24000000	25000000	1000000	6	1089	0.987429
chr6	25000000	26000000	1000000	6	1090	0.995965
chr6	26000000	27000000	1000000	6	1091	0.803424
chr6	27000000	28000000	1000000	6	1092	0.990386
chr6	28000000	29000000	1000000	6	1093	0.989148
chr6	29000000	30000000	1000000	6	1094	0.985085
chr6	30000000	31000000	1000000	6	1095	0.989802
chr6	31000000	32000000	1000000	6	1096	0.968191
chr6	32000000	33000000	1000000	6	1097	0.954017
chr6	33000000	34000000	1000000	6	1098	0.993771
chr6	34000000	35000000	1000000	6	1099	0.994684
chr6	35000000	36000000	1000000	6	1100	0.992725
chr6	36000000	37000000	1000000	6	1101	0.997661
chr6	37000000	38000000	1000000	6	1102	0.997589
chr6	38000000	39000000	1000000	6	1103	0.994446
chr6	39000000	40000000	1000000	6	1104	0.991022
chr6	40000000	41000000	1000000	6	1105	0.9966
chr6	41000000	42000000	1000000	6	1106	0.994452
chr6	42000000	43000000	1000000	6	1107	0.994289
chr6	43000000	44000000	1000000	6	1108	0.997004
chr6	44000000	45000000	1000000	6	1109	0.982114
chr6	45000000	46000000	1000000	6	1110	0.983066
chr6	46000000	47000000	1000000	6	1111	0.9916
chr6	47000000	48000000	1000000	6	1112	0.992022
chr6	48000000	49000000	1000000	6	1113	0.984806
